Zip,Name,MedianIncome,PctHH_100kPlus,PctRenters,Population,AcsYear,Dataset,FetchedAtUtc,Status,ErrorMessage,RentersCount,OccupiedCount,HHCount_100kPlus,HHCountTotal
18323,ZCTA5 18323,87629,51.852,0.000,136,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,81,42,81
18324,ZCTA5 18324,69000,42.895,10.937,9591,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,411,3758,1612,3758
18325,ZCTA5 18325,114885,67.717,12.795,2688,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,130,1016,688,1016
18326,ZCTA5 18326,76827,50.703,15.396,3574,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,208,1351,685,1351
18327,ZCTA5 18327,64375,48.837,38.206,590,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,115,301,147,301
18328,ZCTA5 18328,81833,55.572,9.684,8061,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,325,3356,1865,3356
18330,ZCTA5 18330,92907,60.320,6.800,8586,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,200,2941,1774,2941
18331,ZCTA5 18331,,36.552,24.483,552,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,71,290,106,290
18332,ZCTA5 18332,100816,65.705,9.887,2692,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,96,971,638,971
18333,ZCTA5 18333,,100.000,100.000,109,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,23,23,23,23
18334,ZCTA5 18334,100190,57.637,13.571,4907,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,247,1820,1049,1820
18335,ZCTA5 18335,113615,69.670,2.637,1418,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,12,455,317,455
18336,ZCTA5 18336,71420,47.200,34.149,4133,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,628,1839,868,1839
18337,ZCTA5 18337,89935,58.005,15.993,15517,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,962,6015,3489,6015
18340,ZCTA5 18340,,55.556,44.444,160,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,16,36,20,36
18342,ZCTA5 18342,67027,48.000,58.286,840,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,204,350,168,350
18343,ZCTA5 18343,79861,54.439,17.633,3877,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,286,1622,883,1622
18344,ZCTA5 18344,85215,56.504,34.274,3472,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,498,1453,821,1453
18346,ZCTA5 18346,53981,36.982,2.880,2316,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,25,868,321,868
18347,ZCTA5 18347,81275,58.632,19.373,3535,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,340,1755,1029,1755
18349,ZCTA5 18349,,13.924,21.519,215,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,17,79,11,79
18350,ZCTA5 18350,109058,72.990,0.000,595,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,311,227,311
18351,ZCTA5 18351,71667,49.580,63.025,695,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,150,238,118,238
18353,ZCTA5 18353,88311,57.760,12.025,11512,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,554,4607,2661,4607
18354,ZCTA5 18354,82833,69.302,10.465,1157,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,45,430,298,430
18355,ZCTA5 18355,85784,57.576,34.470,1628,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,182,528,304,528
18356,ZCTA5 18356,,,,0,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
18357,ZCTA5 18357,,0.000,0.000,80,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,71,0,71
18360,ZCTA5 18360,69413,47.837,29.048,29790,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3344,11512,5507,11512
18370,ZCTA5 18370,95469,57.284,38.519,867,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,156,405,232,405
18371,ZCTA5 18371,115833,75.188,0.000,977,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,266,200,266
18372,ZCTA5 18372,114334,72.284,35.736,3397,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,352,985,712,985
18403,ZCTA5 18403,76401,51.159,23.653,6580,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,663,2803,1434,2803
18405,ZCTA5 18405,78403,50.640,11.724,2611,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,119,1015,514,1015
18407,ZCTA5 18407,57261,39.245,35.995,14664,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2204,6123,2403,6123
18411,ZCTA5 18411,96471,62.108,20.198,23076,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1799,8907,5532,8907
18413,ZCTA5 18413,,54.545,0.000,78,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,55,30,55
18414,ZCTA5 18414,91014,60.244,12.406,5390,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,264,2128,1282,2128
18415,ZCTA5 18415,87985,55.649,5.565,1242,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,33,593,330,593
18417,ZCTA5 18417,58365,37.046,15.012,914,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,62,413,153,413
18419,ZCTA5 18419,59904,42.005,21.478,4868,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,407,1895,796,1895
18420,ZCTA5 18420,70000,40.625,43.750,67,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,32,13,32
18421,ZCTA5 18421,69593,45.710,21.981,4475,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,415,1888,863,1888
18424,ZCTA5 18424,62192,42.906,12.469,5076,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,254,2037,874,2037
18425,ZCTA5 18425,69107,42.157,9.559,1053,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,39,408,172,408
18426,ZCTA5 18426,78438,51.667,14.015,3426,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,185,1320,682,1320
18428,ZCTA5 18428,75463,50.559,18.250,12446,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,980,5370,2715,5370
18430,ZCTA5 18430,64821,47.619,4.762,75,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1,21,10,21
18431,ZCTA5 18431,55323,34.629,26.208,12576,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1416,5403,1871,5403
18433,ZCTA5 18433,76847,51.633,19.301,7174,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,585,3031,1565,3031
18434,ZCTA5 18434,60396,42.937,34.753,4019,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,620,1784,766,1784
18435,ZCTA5 18435,97924,62.645,0.000,906,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,431,270,431
18436,ZCTA5 18436,73209,48.544,11.687,13225,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,598,5117,2484,5117
18437,ZCTA5 18437,41250,37.288,23.729,156,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,59,22,59
18438,ZCTA5 18438,59808,36.490,7.449,1474,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,59,792,289,792
18439,ZCTA5 18439,68906,48.045,8.939,418,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,16,179,86,179
18440,ZCTA5 18440,250001,78.947,0.000,37,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,19,15,19
18441,ZCTA5 18441,83438,53.614,16.265,425,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,27,166,89,166
18443,ZCTA5 18443,97130,71.795,0.000,338,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,156,112,156
18444,ZCTA5 18444,84919,56.812,15.006,13681,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,804,5358,3044,5358
18445,ZCTA5 18445,50625,39.261,19.081,2488,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,191,1001,393,1001
18446,ZCTA5 18446,64868,42.348,17.533,3208,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,236,1346,570,1346
18447,ZCTA5 18447,64276,44.395,27.185,10042,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1210,4451,1976,4451
18451,ZCTA5 18451,,41.872,2.956,530,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,6,203,85,203
18452,ZCTA5 18452,58526,35.475,30.344,5085,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,680,2241,795,2241
18453,ZCTA5 18453,79653,53.521,12.274,1218,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,61,497,266,497
18454,ZCTA5 18454,83125,51.163,4.651,80,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2,43,22,43
18455,ZCTA5 18455,77750,50.649,11.688,156,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,9,77,39,77
18456,ZCTA5 18456,66667,46.825,7.937,305,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,10,126,59,126
18457,ZCTA5 18457,,100.000,0.000,9,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,9,9,9
18458,ZCTA5 18458,87857,61.846,7.558,3576,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,104,1376,851,1376
18460,ZCTA5 18460,53333,28.125,26.562,141,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,17,64,18,64
18461,ZCTA5 18461,45750,38.931,12.977,245,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,17,131,51,131
18462,ZCTA5 18462,66705,39.614,11.594,545,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,24,207,82,207
18463,ZCTA5 18463,110192,69.149,14.894,270,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,94,65,94
18464,ZCTA5 18464,75855,51.078,8.955,1455,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,54,603,308,603
18465,ZCTA5 18465,67639,47.269,21.281,1319,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,113,531,251,531
18466,ZCTA5 18466,77508,50.310,24.166,17997,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1442,5967,3002,5967
18469,ZCTA5 18469,64281,38.384,8.586,506,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,17,198,76,198
18470,ZCTA5 18470,71280,44.729,14.286,2296,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,145,1015,454,1015
18471,ZCTA5 18471,121136,70.833,1.852,527,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4,216,153,216
18472,ZCTA5 18472,60043,39.275,27.720,6842,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,451,1627,639,1627
18473,ZCTA5 18473,31806,18.935,24.852,407,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,42,169,32,169
18503,ZCTA5 18503,40214,17.298,96.717,1537,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,766,792,137,792
18504,ZCTA5 18504,52542,35.699,39.154,20563,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3343,8538,3048,8538
18505,ZCTA5 18505,52599,37.381,45.036,21417,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3842,8531,3189,8531
18507,ZCTA5 18507,73958,49.535,37.116,5403,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,798,2150,1065,2150
18508,ZCTA5 18508,44706,28.171,50.151,11347,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2325,4636,1306,4636
18509,ZCTA5 18509,52206,37.860,52.958,13268,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2757,5206,1971,5206
18510,ZCTA5 18510,52500,32.332,58.040,14629,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2996,5162,1669,5162
18512,ZCTA5 18512,63097,43.899,36.657,12714,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2136,5827,2558,5827
18517,ZCTA5 18517,70996,46.495,25.515,5192,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,495,1940,902,1940
18518,ZCTA5 18518,73258,48.773,28.827,8533,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1081,3750,1829,3750
18519,ZCTA5 18519,58061,36.957,38.515,5259,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,939,2438,901,2438
18602,ZCTA5 18602,172500,66.418,2.985,356,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,4,134,89,134
18603,ZCTA5 18603,55969,36.492,27.579,18985,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2299,8336,3042,8336
18610,ZCTA5 18610,64875,42.792,17.925,4373,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,235,1311,561,1311
18612,ZCTA5 18612,97022,59.207,17.788,17754,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1081,6077,3598,6077
18614,ZCTA5 18614,57900,38.613,20.807,1987,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,201,966,373,966
18615,ZCTA5 18615,73611,49.354,11.240,1713,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,87,774,382,774
18616,ZCTA5 18616,66029,42.121,21.818,792,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,72,330,139,330
18617,ZCTA5 18617,35357,30.147,45.343,1616,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,370,816,246,816
18618,ZCTA5 18618,73561,48.016,15.290,3583,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,235,1537,738,1537
18619,ZCTA5 18619,67500,24.138,12.069,137,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7,58,14,58
18621,ZCTA5 18621,66492,45.366,8.509,4903,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,157,1845,837,1845
18622,ZCTA5 18622,67679,43.299,0.000,265,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,97,42,97
18623,ZCTA5 18623,74643,49.895,28.376,2194,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,269,948,473,948
18624,ZCTA5 18624,116146,61.733,0.000,460,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,277,171,277
18625,ZCTA5 18625,57206,41.667,21.667,105,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,60,25,60
18626,ZCTA5 18626,76563,52.717,5.978,502,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,11,184,97,184
18627,ZCTA5 18627,,,,0,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
18628,ZCTA5 18628,65313,38.554,3.614,152,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3,83,32,83
18629,ZCTA5 18629,58409,40.206,21.392,1772,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,166,776,312,776
18630,ZCTA5 18630,84583,56.158,22.136,3027,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,257,1161,652,1161
18631,ZCTA5 18631,49643,33.333,13.529,1109,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,69,510,170,510
18632,ZCTA5 18632,84375,61.688,31.818,419,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,49,154,95,154
18634,ZCTA5 18634,60482,38.907,36.610,13638,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2056,5616,2185,5616
18635,ZCTA5 18635,70774,46.787,17.031,3640,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,265,1556,728,1556
18636,ZCTA5 18636,60370,32.485,15.120,1588,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,101,668,217,668
18640,ZCTA5 18640,57358,38.040,42.415,16418,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3112,7337,2791,7337
18641,ZCTA5 18641,74469,49.689,27.043,6385,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,738,2729,1356,2729
18642,ZCTA5 18642,61587,41.161,29.232,4469,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,544,1861,766,1861
18643,ZCTA5 18643,61685,43.529,27.691,12683,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1577,5695,2479,5695
18644,ZCTA5 18644,72803,48.328,25.433,7318,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,882,3468,1676,3468
18651,ZCTA5 18651,43639,26.525,44.711,8672,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1657,3706,983,3706
18655,ZCTA5 18655,68362,45.234,16.352,5789,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,398,2434,1101,2434
18656,ZCTA5 18656,74764,49.261,6.712,2128,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,59,879,433,879
18657,ZCTA5 18657,75293,50.237,28.233,11043,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1310,4640,2331,4640
18660,ZCTA5 18660,85372,56.583,7.544,3278,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,102,1352,765,1352
18661,ZCTA5 18661,68795,46.858,16.871,5541,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,400,2371,1111,2371
18701,ZCTA5 18701,32417,17.944,90.679,3926,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1041,1148,206,1148
18702,ZCTA5 18702,54892,36.443,42.891,42120,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7343,17120,6239,17120
18704,ZCTA5 18704,62907,41.680,38.865,30997,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5162,13282,5536,13282
18705,ZCTA5 18705,61293,39.083,36.149,15595,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2255,6238,2438,6238
18706,ZCTA5 18706,57546,38.903,33.569,16318,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2234,6655,2589,6655
18707,ZCTA5 18707,105281,65.723,10.171,16418,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,632,6214,4084,6214
18708,ZCTA5 18708,95480,57.742,14.802,9063,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,586,3959,2286,3959
18709,ZCTA5 18709,38547,23.318,42.438,2959,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,637,1501,350,1501
18801,ZCTA5 18801,69337,46.081,22.851,7838,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,723,3164,1458,3164
18810,ZCTA5 18810,57240,43.068,43.768,5477,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1187,2712,1168,2712
18812,ZCTA5 18812,85417,56.211,10.870,1584,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,70,644,362,644
18814,ZCTA5 18814,42188,30.667,21.333,163,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,16,75,23,75
18816,ZCTA5 18816,98214,55.263,34.211,107,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,13,38,21,38
18817,ZCTA5 18817,66875,40.000,0.000,169,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,50,20,50
18818,ZCTA5 18818,61397,41.431,24.670,1259,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,131,531,220,531
18820,ZCTA5 18820,,90.476,0.000,36,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,21,19,21
18821,ZCTA5 18821,59545,36.364,26.623,1046,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,123,462,168,462
18822,ZCTA5 18822,58200,38.760,23.178,3079,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,299,1290,500,1290
18823,ZCTA5 18823,,35.000,15.000,108,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,9,60,21,60
18824,ZCTA5 18824,76250,50.667,13.714,1342,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,72,525,266,525
18825,ZCTA5 18825,62292,37.736,11.321,128,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,6,53,20,53
18826,ZCTA5 18826,87188,62.081,10.229,1412,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,58,567,352,567
18828,ZCTA5 18828,54423,38.679,4.717,207,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5,106,41,106
18829,ZCTA5 18829,81792,59.582,14.634,708,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,42,287,171,287
18830,ZCTA5 18830,70500,44.361,17.293,572,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,46,266,118,266
18831,ZCTA5 18831,77411,53.285,14.112,1065,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,58,411,219,411
18832,ZCTA5 18832,53621,40.584,16.180,1867,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,122,754,306,754
18833,ZCTA5 18833,69063,45.606,18.171,2061,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,153,842,384,842
18834,ZCTA5 18834,69000,44.051,26.355,3272,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,350,1328,585,1328
18837,ZCTA5 18837,67500,45.058,23.643,2710,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,244,1032,465,1032
18840,ZCTA5 18840,59836,40.898,32.134,11249,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1474,4587,1876,4587
18842,ZCTA5 18842,79000,55.357,21.429,170,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,12,56,31,56
18843,ZCTA5 18843,,33.333,46.541,349,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,74,159,53,159
18844,ZCTA5 18844,91667,59.057,10.377,1467,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,55,530,313,530
18845,ZCTA5 18845,55250,39.459,12.973,528,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,24,185,73,185
18846,ZCTA5 18846,84792,57.143,10.631,760,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,32,301,172,301
18847,ZCTA5 18847,56217,36.655,25.138,5082,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,502,1997,732,1997
18848,ZCTA5 18848,57391,37.412,31.091,8625,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1146,3686,1379,3686
18850,ZCTA5 18850,70313,48.331,20.148,1964,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,163,809,391,809
18851,ZCTA5 18851,74167,49.597,10.887,580,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,27,248,123,248
18853,ZCTA5 18853,67784,46.284,25.076,4137,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,415,1655,766,1655
18854,ZCTA5 18854,81827,52.100,18.196,1595,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,117,643,335,643
18901,ZCTA5 18901,115425,67.970,31.135,28477,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,3408,10946,7440,10946
18902,ZCTA5 18902,164482,80.595,7.755,22648,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,623,8034,6475,8034
18912,ZCTA5 18912,223182,85.632,14.368,250,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,25,174,149,174
18913,ZCTA5 18913,180250,100.000,0.000,317,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,91,91,91
18914,ZCTA5 18914,148286,77.567,13.680,21371,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1058,7734,5999,7734
18915,ZCTA5 18915,141645,72.742,12.678,1791,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,80,631,459,631
18917,ZCTA5 18917,75000,50.000,40.121,2176,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,398,992,496,992
18920,ZCTA5 18920,145455,66.355,25.701,483,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,55,214,142,214
18921,ZCTA5 18921,239028,75.641,0.000,177,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,78,59,78
18923,ZCTA5 18923,76469,56.907,14.639,1317,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,71,485,276,485
18925,ZCTA5 18925,207926,93.257,5.285,6650,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,116,2195,2047,2195
18927,ZCTA5 18927,250001,87.838,73.649,311,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,109,148,130,148
18929,ZCTA5 18929,174606,84.286,3.999,9736,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,128,3201,2698,3201
18930,ZCTA5 18930,123984,72.698,7.584,2218,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,70,923,671,923
18932,ZCTA5 18932,110028,60.930,27.442,584,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,59,215,131,215
18933,ZCTA5 18933,218043,65.000,8.750,135,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7,80,52,80
18935,ZCTA5 18935,,68.702,15.267,413,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,20,131,90,131
18936,ZCTA5 18936,250001,90.110,9.890,288,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,9,91,82,91
18938,ZCTA5 18938,161146,75.702,12.281,13192,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,744,6058,4586,6058
18940,ZCTA5 18940,157591,81.030,13.951,29797,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1601,11476,9299,11476
18942,ZCTA5 18942,99091,61.617,8.550,2498,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,92,1076,663,1076
18944,ZCTA5 18944,133131,74.288,18.503,27405,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1807,9766,7255,9766
18946,ZCTA5 18946,183750,79.348,7.609,629,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,14,184,146,184
18947,ZCTA5 18947,136615,78.278,7.200,6676,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,179,2486,1946,2486
18950,ZCTA5 18950,,100.000,0.000,128,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,48,48,48
18951,ZCTA5 18951,95084,58.064,19.294,36556,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,2731,14155,8219,14155
