zip,name,median_income,pct_hh_100k_plus,pct_renters,population,acs_year,dataset,fetched_at_utc,status,error_message,renters_count,occupied_count,hh_count_100k_plus,hh_count_total
10503,ZCTA5 10503,250001,100.000,0.000,127,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,63,63,63
10504,ZCTA5 10504,247433,88.150,5.118,7853,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,130,2540,2239,2540
10505,ZCTA5 10505,145250,71.313,30.707,1295,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,152,495,353,495
10506,ZCTA5 10506,250001,88.225,3.281,6246,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,73,2225,1963,2225
10507,ZCTA5 10507,106213,67.590,35.235,6044,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,636,1805,1220,1805
10509,ZCTA5 10509,120987,68.509,21.826,20055,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1599,7326,5019,7326
10510,ZCTA5 10510,215568,83.557,17.515,10027,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,654,3734,3120,3734
10511,ZCTA5 10511,127375,77.356,12.485,2296,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,102,817,632,817
10512,ZCTA5 10512,124519,67.306,16.947,24238,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1554,9170,6172,9170
10514,ZCTA5 10514,250001,88.788,11.850,12227,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,483,4076,3619,4076
10516,ZCTA5 10516,135922,71.647,27.217,5607,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,623,2289,1640,2289
10517,ZCTA5 10517,110417,64.848,32.727,551,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,54,165,107,165
10518,ZCTA5 10518,167368,76.738,4.011,789,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,15,374,287,374
10519,ZCTA5 10519,,43.925,100.000,188,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,107,107,47,107
10520,ZCTA5 10520,140018,71.217,30.627,12208,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1528,4989,3553,4989
10522,ZCTA5 10522,167927,79.730,37.685,11464,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1452,3853,3072,3853
10523,ZCTA5 10523,115809,77.831,45.542,9773,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1512,3320,2584,3320
10524,ZCTA5 10524,125568,70.800,17.421,4298,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,281,1613,1142,1613
10526,ZCTA5 10526,250001,89.335,7.756,2040,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,56,722,645,722
10527,ZCTA5 10527,219698,80.105,9.424,587,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18,191,153,191
10528,ZCTA5 10528,151193,77.072,46.219,13822,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2292,4959,3822,4959
10530,ZCTA5 10530,118114,70.229,14.446,13955,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,938,6493,4560,6493
10532,ZCTA5 10532,134662,74.808,12.843,5253,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,234,1822,1363,1822
10533,ZCTA5 10533,171250,81.910,17.047,7337,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,441,2587,2119,2587
10535,ZCTA5 10535,,37.245,74.490,323,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,146,196,73,196
10536,ZCTA5 10536,239063,87.100,11.561,11010,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,397,3434,2991,3434
10537,ZCTA5 10537,126354,77.435,17.386,2418,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,141,811,628,811
10538,ZCTA5 10538,186555,79.985,21.668,17709,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1455,6715,5371,6715
10540,ZCTA5 10540,,,,114,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10541,ZCTA5 10541,133929,76.525,12.782,26137,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1144,8950,6849,8950
10542,ZCTA5 10542,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10543,ZCTA5 10543,128418,70.248,39.757,21022,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3008,7566,5315,7566
10545,ZCTA5 10545,,,,182,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10546,ZCTA5 10546,213250,79.386,10.746,1229,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,49,456,362,456
10547,ZCTA5 10547,155295,73.484,33.620,7361,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,937,2787,2048,2787
10548,ZCTA5 10548,140000,76.303,20.277,4302,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,249,1228,937,1228
10549,ZCTA5 10549,122327,65.352,25.607,15858,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1487,5807,3795,5807
10550,ZCTA5 10550,56903,42.836,72.255,40072,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,11443,15837,6784,15837
10552,ZCTA5 10552,97105,61.025,35.469,21499,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3349,9442,5762,9442
10553,ZCTA5 10553,84173,62.903,53.967,10815,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1993,3693,2323,3693
10560,ZCTA5 10560,180455,83.618,14.921,4914,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,245,1642,1373,1642
10562,ZCTA5 10562,113069,69.575,38.757,33700,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4740,12230,8509,12230
10566,ZCTA5 10566,91042,59.791,41.625,25484,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4498,10806,6461,10806
10567,ZCTA5 10567,152334,81.676,7.181,20260,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,473,6587,5380,6587
10570,ZCTA5 10570,188262,77.690,14.259,13391,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,611,4285,3329,4285
10573,ZCTA5 10573,110612,67.257,43.302,40982,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6041,13951,9383,13951
10576,ZCTA5 10576,227344,86.825,6.505,4904,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,118,1814,1575,1814
10577,ZCTA5 10577,250001,94.925,2.332,5901,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,729,692,729
10578,ZCTA5 10578,250001,91.197,0.000,1851,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,568,518,568
10579,ZCTA5 10579,135893,76.254,9.665,8825,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,291,3011,2296,3011
10580,ZCTA5 10580,242015,84.299,28.019,18073,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1731,6178,5208,6178
10583,ZCTA5 10583,250001,83.053,14.904,40612,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2094,14050,11669,14050
10588,ZCTA5 10588,171598,80.957,34.747,3081,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,385,1108,897,1108
10589,ZCTA5 10589,123293,69.089,9.163,7266,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,324,3536,2443,3536
10590,ZCTA5 10590,198563,76.903,5.556,7314,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,146,2628,2021,2628
10591,ZCTA5 10591,103480,65.356,49.148,23663,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4961,10094,6597,10094
10594,ZCTA5 10594,166417,80.413,10.770,5512,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,193,1792,1441,1792
10595,ZCTA5 10595,108750,64.407,26.907,7180,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,635,2360,1520,2360
10596,ZCTA5 10596,81893,56.812,38.560,657,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,150,389,221,389
10597,ZCTA5 10597,211591,88.660,0.000,652,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,194,172,194
10598,ZCTA5 10598,163040,77.930,11.516,28894,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1186,10299,8026,10299
10601,ZCTA5 10601,90733,55.392,62.300,10860,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3310,5313,2943,5313
10603,ZCTA5 10603,121450,67.033,37.103,19201,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2700,7277,4878,7277
10604,ZCTA5 10604,111131,62.883,46.267,12192,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1977,4273,2687,4273
10605,ZCTA5 10605,145587,70.982,25.514,19371,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2024,7933,5631,7933
10606,ZCTA5 10606,114956,64.564,62.445,17556,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4009,6420,4145,6420
10607,ZCTA5 10607,161250,73.651,17.086,6222,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,380,2224,1638,2224
10701,ZCTA5 10701,63310,43.397,72.157,70054,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,19600,27163,11788,27163
10703,ZCTA5 10703,74940,49.967,45.982,22135,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3473,7553,3774,7553
10704,ZCTA5 10704,110097,64.362,36.652,31844,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4410,12032,7744,12032
10705,ZCTA5 10705,68616,47.616,63.635,40390,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9542,14995,7140,14995
10706,ZCTA5 10706,177031,83.229,20.375,9119,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,684,3357,2794,3357
10707,ZCTA5 10707,141837,69.295,43.720,9755,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1730,3957,2742,3957
10708,ZCTA5 10708,121107,72.074,24.435,21946,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2303,9425,6793,9425
10709,ZCTA5 10709,175424,75.501,22.737,10274,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,839,3690,2786,3690
10710,ZCTA5 10710,100783,58.092,29.251,25684,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2919,9979,5797,9979
10801,ZCTA5 10801,83534,54.292,61.092,41984,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9793,16030,8703,16030
10803,ZCTA5 10803,212288,84.926,19.250,13096,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,816,4239,3600,4239
10804,ZCTA5 10804,220089,84.450,5.145,15228,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,271,5267,4448,5267
10805,ZCTA5 10805,89964,56.307,57.057,21230,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4867,8530,4803,8530
10901,ZCTA5 10901,114651,63.259,27.348,26224,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2536,9273,5866,9273
10910,ZCTA5 10910,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10911,ZCTA5 10911,,100.000,100.000,18,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,8,8,8,8
10913,ZCTA5 10913,175000,78.261,2.569,5333,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,39,1518,1188,1518
10914,ZCTA5 10914,,49.359,0.000,691,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,156,77,156
10915,ZCTA5 10915,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10916,ZCTA5 10916,115227,66.962,7.289,4531,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,107,1468,983,1468
10917,ZCTA5 10917,126522,80.000,12.083,1575,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,58,480,384,480
10918,ZCTA5 10918,147011,73.286,18.208,11937,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,762,4185,3067,4185
10919,ZCTA5 10919,106185,70.872,0.000,1383,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,539,382,539
10920,ZCTA5 10920,143672,81.004,11.293,8493,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,324,2869,2324,2869
10921,ZCTA5 10921,107500,76.471,14.706,4358,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,230,1564,1196,1564
10922,ZCTA5 10922,88516,67.587,47.145,1072,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,256,543,367,543
10923,ZCTA5 10923,95769,70.447,38.067,9188,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1091,2866,2019,2866
10924,ZCTA5 10924,114567,65.468,21.066,13612,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,984,4671,3058,4671
10925,ZCTA5 10925,89313,56.866,19.088,4440,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,335,1755,998,1755
10926,ZCTA5 10926,98135,59.404,34.351,3741,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,484,1409,837,1409
10927,ZCTA5 10927,67447,47.442,48.338,12273,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1890,3910,1855,3910
10928,ZCTA5 10928,96106,55.336,40.624,5273,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,925,2277,1260,2277
10930,ZCTA5 10930,141893,74.233,7.566,10342,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,259,3423,2541,3423
10931,ZCTA5 10931,81406,52.219,46.997,1170,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,180,383,200,383
10932,ZCTA5 10932,,100.000,0.000,14,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,7,7,7
10933,ZCTA5 10933,,45.455,29.293,312,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,29,99,45,99
10940,ZCTA5 10940,87198,56.702,36.387,53099,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6797,18680,10592,18680
10941,ZCTA5 10941,95938,63.891,40.660,14761,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2207,5428,3468,5428
10950,ZCTA5 10950,77123,51.284,37.748,65391,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6043,16009,8210,16009
10952,ZCTA5 10952,70696,47.149,56.686,47169,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6253,11031,5201,11031
10953,ZCTA5 10953,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
10954,ZCTA5 10954,112927,68.989,31.210,27474,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2993,9590,6616,9590
10956,ZCTA5 10956,179060,81.151,6.078,31420,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,583,9592,7784,9592
10958,ZCTA5 10958,156250,71.324,7.966,2717,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,65,816,582,816
10960,ZCTA5 10960,126404,68.754,44.382,15277,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2757,6212,4271,6212
10962,ZCTA5 10962,171389,72.296,13.123,4921,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,216,1646,1190,1646
10963,ZCTA5 10963,79265,51.528,32.173,3940,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,379,1178,607,1178
10964,ZCTA5 10964,,84.241,7.782,1395,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,40,514,433,514
10965,ZCTA5 10965,136970,71.454,23.925,15526,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1341,5605,4005,5605
10968,ZCTA5 10968,132105,75.134,36.185,2406,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,406,1122,843,1122
10969,ZCTA5 10969,154127,87.294,4.000,1333,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,425,371,425
10970,ZCTA5 10970,118445,66.886,22.152,11636,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,877,3959,2648,3959
10973,ZCTA5 10973,133508,68.609,13.245,2300,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,100,755,518,755
10974,ZCTA5 10974,112404,67.345,16.775,3324,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,206,1228,827,1228
10975,ZCTA5 10975,102608,60.800,63.200,254,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,125,76,125
10976,ZCTA5 10976,95956,52.570,36.816,2215,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,222,603,317,603
10977,ZCTA5 10977,77724,50.923,54.114,71465,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8853,16360,8331,16360
10979,ZCTA5 10979,,100.000,0.000,84,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,43,43,43
10980,ZCTA5 10980,125333,67.836,12.645,13793,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,609,4816,3267,4816
10983,ZCTA5 10983,178664,79.989,7.478,5489,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,142,1899,1519,1899
10984,ZCTA5 10984,109583,79.367,8.624,2760,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,916,727,916
10985,ZCTA5 10985,,100.000,0.000,18,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,6,6,6
10986,ZCTA5 10986,,50.845,14.189,1402,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,84,592,301,592
10987,ZCTA5 10987,164063,75.380,20.816,4041,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,301,1446,1090,1446
10988,ZCTA5 10988,104615,66.216,39.640,684,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,88,222,147,222
10989,ZCTA5 10989,131501,77.194,11.607,8410,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,369,3179,2454,3179
10990,ZCTA5 10990,123199,70.144,22.652,20370,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1761,7774,5453,7774
10992,ZCTA5 10992,113450,66.243,16.500,10412,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,545,3303,2188,3303
10993,ZCTA5 10993,65250,44.323,43.365,4230,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,634,1462,648,1462
10994,ZCTA5 10994,166838,75.223,2.628,5925,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,56,2131,1603,2131
10996,ZCTA5 10996,139700,83.005,100.000,6549,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1118,1118,928,1118
10998,ZCTA5 10998,117212,78.637,13.716,3676,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,165,1203,946,1203
11001,ZCTA5 11001,144755,76.093,14.398,25714,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1225,8508,6474,8508
11003,ZCTA5 11003,123000,74.511,19.539,44716,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2358,12068,8992,12068
11004,ZCTA5 11004,109865,63.636,30.512,14296,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1554,5093,3241,5093
11005,ZCTA5 11005,91719,56.612,3.844,2195,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,59,1535,869,1535
11010,ZCTA5 11010,140686,75.907,16.014,25618,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1342,8380,6361,8380
11020,ZCTA5 11020,169265,82.994,13.559,5986,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,240,1770,1469,1770
11021,ZCTA5 11021,122390,69.406,31.727,19474,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2575,8116,5633,8116
11023,ZCTA5 11023,151544,71.768,18.287,9824,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,570,3117,2237,3117
11024,ZCTA5 11024,170476,81.717,18.052,8821,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,391,2166,1770,2166
11030,ZCTA5 11030,247393,84.838,10.290,17703,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,621,6035,5120,6035
11040,ZCTA5 11040,153511,78.753,11.222,42344,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1558,13884,10934,13884
11042,ZCTA5 11042,,,,232,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
11050,ZCTA5 11050,153819,72.152,29.985,32657,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3495,11656,8410,11656
11096,ZCTA5 11096,88160,56.052,50.960,9897,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1301,2553,1431,2553
11101,ZCTA5 11101,116807,65.064,84.025,39007,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16006,19049,12394,19049
11102,ZCTA5 11102,102996,61.308,85.405,28349,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,11253,13176,8078,13176
11103,ZCTA5 11103,92787,59.854,83.493,35357,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,13535,16211,9703,16211
11104,ZCTA5 11104,84716,56.858,78.527,26825,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9607,12234,6956,12234
11105,ZCTA5 11105,100306,63.823,76.008,38507,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12213,16068,10255,16068
11106,ZCTA5 11106,85573,55.593,82.794,40657,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,15706,18970,10546,18970
11109,ZCTA5 11109,198773,83.178,79.962,7388,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2909,3638,3026,3638
11201,ZCTA5 11201,169285,74.581,64.467,69251,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,21365,33141,24717,33141
11203,ZCTA5 11203,68028,45.786,60.563,76853,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18259,30149,13804,30149
11204,ZCTA5 11204,67588,46.080,64.661,81368,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16363,25306,11661,25306
11205,ZCTA5 11205,86753,55.437,71.011,50205,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12265,17272,9575,17272
11206,ZCTA5 11206,57280,41.355,89.108,89231,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,30026,33696,13935,33696
11207,ZCTA5 11207,55419,36.676,73.117,93445,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25817,35309,12950,35309
11208,ZCTA5 11208,59988,40.184,74.132,106901,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25565,34486,13858,34486
11209,ZCTA5 11209,92656,59.465,64.186,70756,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,19497,30376,18063,30376
11210,ZCTA5 11210,83261,54.375,57.673,60398,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12365,21440,11658,21440
11211,ZCTA5 11211,105183,59.748,83.562,65691,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22977,27497,16429,27497
11212,ZCTA5 11212,40060,25.767,86.154,87946,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,28076,32588,8397,32588
11213,ZCTA5 11213,62040,44.996,84.520,69630,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22871,27060,12176,27060
11214,ZCTA5 11214,64286,44.427,66.071,88994,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20486,31006,13775,31006
11215,ZCTA5 11215,180773,79.900,59.115,70922,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17585,29747,23768,29747
11216,ZCTA5 11216,95000,60.501,76.721,59913,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20457,26664,16132,26664
11217,ZCTA5 11217,158314,70.644,71.141,42569,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,13903,19543,13806,19543
11218,ZCTA5 11218,95916,59.348,62.077,71313,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16173,26053,15462,26053
11219,ZCTA5 11219,55685,37.813,74.003,94737,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18113,24476,9255,24476
11220,ZCTA5 11220,64201,42.991,72.388,90792,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20512,28336,12182,28336
11221,ZCTA5 11221,85122,55.165,78.341,90750,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,28228,36032,19877,36032
11222,ZCTA5 11222,123963,69.093,82.315,41418,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16691,20277,14010,20277
11223,ZCTA5 11223,63950,45.443,64.238,78566,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16980,26433,12012,26433
11224,ZCTA5 11224,41449,30.369,71.717,48469,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,14337,19991,6071,19991
11225,ZCTA5 11225,85201,54.811,81.638,56544,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20203,24747,13564,24747
11226,ZCTA5 11226,81084,53.469,86.508,100022,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,34002,39305,21016,39305
11228,ZCTA5 11228,80737,53.360,45.323,42325,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6846,15105,8060,15105
11229,ZCTA5 11229,72556,48.726,52.978,79802,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16383,30924,15068,30924
11230,ZCTA5 11230,69522,46.346,70.279,88252,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22350,31802,14739,31802
11231,ZCTA5 11231,138485,66.823,69.048,39704,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,11607,16810,11233,16810
